taxa,kingdom,phylum,class,order,family,genus,species,common_name,identification_notes,data_resource_name,sighting_date,latitude,longitude,location
Insect,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Vanessa,kershawi,Australian Painted Lady,,Twitter,,-37.813,144.9805,"-37.813, 144.9805"
Mammal,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,pusillus,Australian Fur Seal,,Twitter,2014-11-16,-37.8228,144.9468,"-37.8228, 144.9468"
Mammal,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,pusillus,Australian Fur Seal,,Participate,2014-11-17,-37.8367,144.9185,"-37.8367, 144.9185"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ALISMATALES,ARACEAE,Zantedeschia,aethiopica,Arum Lily,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POLYPODIALES,ASPLENIACEAE,Asplenium,australisicum,Birdsnest Fern,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,ASPARAGACEAE,Arthropodium,strictum,Chocolate Lily,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,POACEAE,Poa,poiformis,Coast Tussock Grass,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ARECALES,ARECACEAE,Chamerion,angustifolium,Fireweed,,Hand written expert,2014-11-15,-37.7914,144.9566,"-37.7914, 144.9566"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,RANUNCULALES,BERBERIDACEAE,Nandina,domestica,Japanese Sacred Bamboo,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,woodwardii,Lemon Flowered Gum,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,GENTIANALES,APOCYNACEAE,Araujira,sericifera,Moth Vine,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,IRIDACEAE,Romulea,rosea,Onion Grass,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,SAPINDALES,ANACARDIACEAE,Schinus,molle,Pepper Tree,Schinus molle var. areira,Hand written via expert,2014-11-14,-37.7911,144.924,"-37.7911, 144.924"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,POACEAE,Lolium,perenne,Perennial Ryegrass,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASTERALES,ASTERACEAE,Sonchus,asper,Prickly Sowthistle,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MALVALES,MALVACEAE,Brachychiton,rupestris,Queensland Bottle Tree,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,polyanthemos,Red Box,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,tricarpa,Red Iron Bark,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,LAMIALES,PLANTAGINACEAE,Plantago,lanceolata,Ribwort Plantain,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,PROTEALES,PROTEACEAE,Grevillea,robusta,Silky Oak,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,FAGALES,BETULACEAE,Betula,pendula,Silver Birch,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,PTERIDALES,PTERIDACEAE,Pityrogramma,calomelanos,Silver Fern,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,CYPERACEAE,Cyperus,involucratus,Umbrella Sedge,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,DIPSACALES,ADOXACEAE,Viburnum,tinus,Viburnum,Laurustinus,Hand written via expert,2014-11-14,-37.7911,144.924,"-37.7911, 144.924"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASTERALES,ASTERACEAE,Microseris,lanceolata,Yam Daisy,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,melliodora,Yellow Box,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,IRIDACEAE,Dietes,bicolor,Yellow Wild Iris,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ARTAMIDAE,Cracticus,tibicen,Australian Magpie,Also known as Gymnorhina tibicen,Hand written expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ARTAMIDAE,Cracticus,tibicen,Australian Magpie,Also known as Gymnorhina tibicen,Hand written citizen expert,2014-11-08,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ARTAMIDAE,Cracticus,tibicen,Australian Magpie,Also known as Gymnorhina tibicen,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,THRESKIORNITHIDAE,Threskiornis,molucca,Australian White Ibis,,Participate,2014-11-14,-37.7823,144.9429,"-37.7823, 144.9429"
Bird,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Himantopus,himantopus,Black-winged Stilt,,Participate,2014-11-15,-37.8316,144.9082,"-37.8316, 144.9082"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Acanthiza,pusilla,Brown Thornbill,,Hand written expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,merula,Common Blackbird,,Hand written citizen expert,2014-11-15,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Sturnus,tristis,"Common Myna, Indian Myna",Also known as Acridotheres tristis,Hand written citizen expert,2014-11-08,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Sturnus,tristis,"Common Myna, Indian Myna",Also known as Acridotheres tristis,Participate,2014-11-14,-37.8017,144.9143,"-37.8017, 144.9143"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Sturnus,vulgaris,Common Starling,,Hand written citizen expert,2014-11-05,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,tenebrosa,Dusky Moorhen,,Participate,2014-11-14,-37.7822,144.9428,"-37.7822, 144.9428"
Bird,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,gracilis,Grey Teal,,Hand written expert,2014-11-15,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Passer,domesticus,House Sparrow,,Participate,2014-11-03,-37.824,144.942,"-37.824, 144.942"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Passer,domesticus,House Sparrow,,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Passer,domesticus,House Sparrow,,Hand written citizen expert,2014-11-14,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Grallina,cyanoleuca,Magpie-lark,,Participate,2014-11-14,-37.795,144.9359,"-37.795, 144.9359"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Manorina,melanocephala,Noisy Miner,,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ARTAMIDAE,Strepera,graculina,Pied Currawong,,Twitter,2014-11-17,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,porphyrio,Purple Swamphen,,Participate,2014-11-14,-37.7823,144.9425,"-37.7823, 144.9425"
Bird,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,haematodus,Rainbow Lorikeet,,Participate,2014-11-14,-37.802,144.9147,"-37.802, 144.9147"
Bird,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,haematodus,Rainbow Lorikeet,,Participate,2014-11-08,-37.7937,144.962,"-37.7937, 144.962"
Bird,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,haematodus,Rainbow Lorikeet,,Twitter,2014-11-01,-37.813,144.9805,"-37.813, 144.9805"
Bird,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,haematodus,Rainbow Lorikeet,,Hand written citizen expert,2014-10-31,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Anthochaera,carunculata,Red Wattlebird,,Participate,2014-11-05,-37.8293,144.9759,"-37.8293, 144.9759"
Bird,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,livia,"Rock Dove, Feral Pigeon",,Participate,2014-11-06,-37.8063,144.9227,"-37.8063, 144.9227"
Bird,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,livia,"Rock Dove, Feral Pigeon",,Hand written citizen expert,2014-11-05,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Chroicocephalus,novaehollandiae,Silver Gull,,Participate,2014-11-03,-37.8158,144.9394,"-37.8158, 144.9394"
Bird,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Chroicocephalus,novaehollandiae,Silver Gull,,Hand written citizen expert,2014-10-31,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Chroicocephalus,novaehollandiae,Silver Gull,,Participate,2014-11-15,-37.8311,144.9078,"-37.8311, 144.9078"
Bird,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,chinensis,Spotted Dove,,Participate,2014-11-14,-37.8032,144.9283,"-37.8032, 144.9283"
Bird,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,PODARGIDAE,Podargus,strigoides,Tawny Frogmouth,,Hand written not expert,2014-11-03,-37.7878,144.9432,"-37.7878, 144.9432"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,neoxena,Welcome Swallow,,Participate,2014-11-10,-37.8301,144.9065,"-37.8301, 144.9065"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,neoxena,Welcome Swallow,,Hand written citizen expert,2014-11-14,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,neoxena,Welcome Swallow,,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Lichenostomus,penicillatus,White Plumed Honeyeater,,Twitter,2014-11-17,-37.7919,144.9572,"-37.7919, 144.9572"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,leucophrys,Willie Wagtail,,Participate,2014-11-02,-37.7881,144.9529,"-37.7881, 144.9529"
Fish,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PLATYCEPHALIDAE,Platycephalus,bassensis,Sand Flathead,,Participate,2014-11-03,-37.8292,144.9007,"-37.8292, 144.9007"
Insect,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CANTHARIDAE,Chauliognathus,lugubris,"Plague Soldier Beetle, Green Soldier Beetle",,Twitter,,,,
Insect,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,MUSCIDAE,Musca,domestica,House Fly,,Participate,,-37.8293,144.9759,"-37.8293, 144.9759"
Insect,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,rapae,Cabbage White Butterfly,,Participate,,-37.8169,144.9818,"-37.8169, 144.9818"
Insect,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Vanessa,kershawi,Australian Painted Lady,,Hand written expert,,-37.7919,144.9572,"-37.7919, 144.9572"
Insect,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Zizina,otis,"Common Grass Blue, Grass Blue",Subspecies Zizina otis labradus,Hand written expert,,-37.813,144.9805,"-37.813, 144.9805"
Insect,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,GEOMETRIDAE,,,,,Participate,,-37.7952,144.9647,"-37.7952, 144.9647"
Mammal,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Austronomous,australis,White-striped Freetail Bat,,Hand written expert,,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,ASPARAGACEAE,Agave,americana,"American Agave, Century Plant",Variegata',Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ALISMATALES,ARACEAE,Zantedeschia,aethiopica,Arum Lily,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASTERALES,ASTERACEAE,Bellis,perennis,English Daisy,,Participate,2014-11-05,-37.8293,144.9759,"-37.8293, 144.9759"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,FABALES,FABACEAE,Acacia,mearnsii,Black Wattle,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ROSALES,ROSACEAE,Rubus,fruticosus,Blackberry,,Participate,2014-11-14,-37.8022,144.9155,"-37.8022, 144.9155"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ARECALES,ARECACEAE,Phoenix,canariensis,Canary Island Date Palm,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ZINGIBERALES,CANNACEAE,Canna,indica,Canna Lily,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,ASPARAGACEAE,Asparagus,africanus,Climbing Asparagus Fern,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASTERALES,ASTERACEAE,Chrysocephalum,semipapposum,Clustered Everlasting,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ERICALES,THEACEAE,Camellia,japonica,Common Camellia,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,LAMIALES,LAMIACEAE,Santolina,chamaecyparissus,Cotton Lavender,,Hand written via expert,2014-11-14,-37.7911,144.924,"-37.7911, 144.924"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ARECALES,ARECACEAE,Phoenix,roebelenii,Dwarf Date Palm,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,POACEAE,Pleioblastus,variegatus,Dwarf White-stripe Bamboo,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BUXALES,BUXACEAE,Buxus,sempervirens,English Box,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,LAMIALES,LAMIACEAE,Lavandula,angustifolia,English Lavender,,Hand written via expert,2014-11-14,-37.7911,144.924,"-37.7911, 144.924"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,IRIDACEAE,Dietes,iridoides,Fortnight Lily,,Hand written via expert,2014-11-14,-37.7911,144.924,"-37.7911, 144.924"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,FABALES,FABACEAE,Acacia,acinacea,Gold-dust Wattle,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Melaleuca,incana,Grey Honey Myrtle,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,SAPINDALES,SAPINDACEAE,Acer,palmatum,Japanese Maple,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,SOLANALES,SOLANACEAE,Solanum,aviculare,Kangaroo Apple,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,FABALES,FABACEAE,Acacia,paradoxa,Kangaroo Thorn,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,SAPINDALES,RUTACEAE,Philotheca,myoporoides,Long-leaf Waxflower,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,SAPINDALES,RUTACEAE,Choisya,ternata,Mexican Orange Blossom,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Einadia,nutens,Nodding Saltbush,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,CYPERACEAE,Carex,testacea,"Orange Sedge, New Zealand Hair Sedge",,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,CYPERACEAE,Cyperus,papyrus,Papyrus Sedge,,Twitter,2014-11-14,-37.8061,144.9651,"-37.8061, 144.9651"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,ASPARAGACEAE,Arthropodium,cirratum,"Renga Lily, New Zealand Rock Lily",,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,camaldulensis,River Red Gum,,Participate,2014-11-14,-37.8043,144.941,"-37.8043, 144.941"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,camaldulensis,River Red Gum,,Participate,2014-11-13,-37.8397,144.9806,"-37.8397, 144.9806"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,PROTEALES,PROTEACEAE,Grevillea,rosmarinifolia,Rosemary Grevillea,,Hand written via expert,2014-11-14,-37.7911,144.924,"-37.7911, 144.924"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ARECALES,ARECACEAE,Phoenix,reclinata,Senegal Date Palm,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,POACEAE,Rytidosperma,setaceum,Small-flowered Wallaby Grass,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,HEMEROCALLIDACEAE,Dianella,longifolia,Smooth Flax-lily,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,ASPARAGACEAE,Chlorophytum,comosum,Spider Plant,,Hand written via expert,2014-11-16,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ASPARAGALES,HEMEROCALLIDACEAE,Dianella,admixta,Spreading Flax-lily,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,APIALES,PITTOSPORACEAE,Bursaria,spinosa,Sweet Bursaria,,Hand written via expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,MALPIGHIALES,VIOLACEAE,Melicytus,dentatus,Tree Violet,,Hand written expert,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,POALES,POACEAE,Danthonia,setacea,Wallaby Grass,,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,ZINGIBERALES,STRELITZIACEAE,Strelitzia,nicolai,White Bird of Paradise,,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Plant,PLANTAE,CHAROPHYTA,EQUISETOPSIDA,APIALES,ARALIACEAE,Tetrapanax,,,Rice-paper Plant,Hand written via expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Amphibian,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Limnodynastes,dumerilii,"Eastern Banjo Frog, Pobblebonk",,Participate,2014-11-15,-37.833,144.9801,"-37.833, 144.9801"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ARTAMIDAE,Cracticus,tibicen,Australian Magpie,Also known as Gymnorhina tibicen,Hand written citizen expert,2014-11-06,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Cygnus,atratus,Black Swan,,Hand written expert,2014-11-15,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,castanea,Chestnut Teal,,Participate,2014-11-14,-37.7894,144.9371,"-37.7894, 144.9371"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,stentoreus,Clamorous Reed Warbler,,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Sturnus,tristis,"Common Myna, Indian Myna",Also known as Acridotheres tristis,Hand written expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Bird,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ocyphaps,lophotes,Crested Pigeon,,Hand written via expert,2014-11-16,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,atra,"Eurasian Coot, Coot",,Instagram,2014-11-15,-37.7919,144.9572,"-37.7919, 144.9572"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Colluricincla,harmonica,Grey Shrike-thrush,,Hand written via expert,2014-11-15,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,mellori,Little Raven,,Hand written citizen expert,2014-11-05,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Grallina,cyanoleuca,Magpie-lark,,Hand written citizen expert,2014-11-02,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,haematodus,Rainbow Lorikeet,,Hand written expert,2014-11-14,-37.813,144.9805,"-37.813, 144.9805"
Bird,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Erythrogonys,cinctus,Red-kneed Dotterel,,Participate,2014-11-15,-37.7875,144.9153,"-37.7875, 144.9153"
Bird,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,livia,"Rock Dove, Feral Pigeon",,Participate,2014-11-08,-37.8457,144.9792,"-37.8457, 144.9792"
Bird,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Chroicocephalus,novaehollandiae,Silver Gull,,Hand written citizen expert,2014-11-02,-37.8311,144.9105,"-37.8311, 144.9105"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARDALOTIDAE,Pardalotus,punctatus,Spotted Pardalote,,Twitter,2014-11-17,-37.7833,144.9441,"-37.7833, 144.9441"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,neoxena,Welcome Swallow,,Hand written not expert,2014-11-06,-37.7826,144.9434,"-37.7826, 144.9434"
Bird,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,leucophrys,Willie Wagtail,,Participate,2014-11-14,-37.7822,144.9424,"-37.7822, 144.9424"
