ID,Binomial,SpNo,TaxonID,CommonName,Class,Order,Family,FamilyCommonName,Genus,Species,Subspecies,FunctionalGroup,TaxonomicGroup,EPBCStatus,IUCNStatus,BirdActionPlanStatus,MaxStatus,State,Region,RegionCentroidLatitude,RegionCentroidLongitude,RegionCentroidAccuracy,SiteID,SourceID,SourceDesc,MonitoringProgram,UnitID,Unit,SearchTypeID,SearchTypeDesc,ResponseVariableType,DataType,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,TimeSeriesLength,TimeSeriesSampleYears,TimeSeriesCompleteness,TimeSeriesSamplingEvenness,AbsencesRecorded,StandardisationOfMethodEffort,ObjectiveOfMonitoring,SpatialRepresentativeness,ConsistencyOfMonitoring,Management,ManagementCategory,ManagementCategoryComments,SuppressAggregatedData,SurveyCount,TimeSeriesID,NationalPriorityTaxa,Citation
18231,Melanodryas_cucullata_cucullata,385,u385a,South-eastern Hooded Robin,Aves,Passeriformes,Petroicidae,Australian robins,Melanodryas,cucullata,cucullata,Terrestrial:Dry sclerophyll woodland/forest,Birds,Endangered,Least Concern,Vulnerable,Endangered,Victoria,Central Victorian Uplands,-37.03961,145.8889,,15613,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,17,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 15613 u385a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18232,Melanodryas_cucullata_cucullata,385,u385a,South-eastern Hooded Robin,Aves,Passeriformes,Petroicidae,Australian robins,Melanodryas,cucullata,cucullata,Terrestrial:Dry sclerophyll woodland/forest,Birds,Endangered,Least Concern,Vulnerable,Endangered,Victoria,Central Victorian Uplands,-37.03961,145.8889,,15619,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,17,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 15619 u385a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18233,Melanodryas_cucullata_cucullata,385,u385a,South-eastern Hooded Robin,Aves,Passeriformes,Petroicidae,Australian robins,Melanodryas,cucullata,cucullata,Terrestrial:Dry sclerophyll woodland/forest,Birds,Endangered,Least Concern,Vulnerable,Endangered,Victoria,Central Victorian Uplands,-37.03961,145.8889,,96970,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.25,0.25,,4,4,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 96970 u385a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18234,Melanodryas_cucullata_cucullata,385,u385a,South-eastern Hooded Robin,Aves,Passeriformes,Petroicidae,Australian robins,Melanodryas,cucullata,cucullata,Terrestrial:Dry sclerophyll woodland/forest,Birds,Endangered,Least Concern,Vulnerable,Endangered,Victoria,Central Victorian Uplands,-37.03961,145.8889,,96972,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.0,0.0,0.0,,4,4,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 96972 u385a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18235,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,1016,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,10,10,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 1016 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18236,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,4929,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,23,8,0.3478261,4.666667,1,5,,,2,No known management,Unknown,,0,1,23_1 2 4929 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18237,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5158,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3636364,1.0,,,,,,,,,,,,,,,,,,,,,3,3,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5158 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18238,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5251,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.5454545,0.8,,,,,,,,,,,,,,,,,,,,,,3,3,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5251 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18239,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5270,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714286,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,3,3,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5270 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18240,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5297,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.5,,,,,,,,,,,9,3,0.3333333,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5297 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18241,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5309,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.6,,,,,,,,,,,,,,,,,,,,,4,4,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5309 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18242,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5325,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1666667,0.0,0.0,,,,,,,,,,,,,,,,4,4,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5325 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18243,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5337,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,3,3,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5337 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18244,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5338,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,15,11,0.7333333,0.2222222,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5338 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18245,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5473,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,4,0.4444444,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5473 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18246,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,5541,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,4,4,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 5541 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18247,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,10070,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857143,0.6666667,0.4166667,0.0,0.4545455,0.5,0.75,0.5833333,0.9166667,0.8333333,0.8333333,0.5,0.5,0.5416667,0.5833333,0.5,0.6666667,0.75,0.7083333,0.7083333,0.7083333,,21,21,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 10070 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18248,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,10087,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.5,0.0,,,0.0,,,0.0,0.0,,,,,,,,17,10,0.5882353,0.2222222,1,5,,,2,No known management,Unknown,,0,1,23_1 2 10087 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18249,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,10091,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.3333333,,0.0,0.0,0.0,0.0,0.0,,21,9,0.4285714,25.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 10091 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18250,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,11260,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3333333,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,13,9,0.6923077,0.2222222,1,5,,,2,No known management,Unknown,,0,1,23_1 2 11260 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18251,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,11263,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,6,4,0.6666667,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 11263 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18252,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,11463,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04166667,0.0,0.0,0.0,0.0,0.0,,23,19,0.826087,0.2222222,1,5,,,2,No known management,Unknown,,0,1,23_1 2 11463 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18253,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,11511,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23,18,0.7826087,0.8888889,1,5,,,2,No known management,Unknown,,0,1,23_1 2 11511 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18254,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,11513,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,5,5,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 2 11513 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18255,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,11530,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),2,500m area search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.5,,,,,,0.0,0.0,0.0,,22,8,0.3636364,8.222222,1,5,,,2,No known management,Unknown,,0,1,23_1 2 11530 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18256,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,97016,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.5,0.5,,5,5,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 97016 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18257,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,97019,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.5,0.5,,5,5,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 97019 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18258,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,97032,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.0,,5,5,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 97032 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18259,Ninox_boobook_boobook,242,u242a,South-eastern Boobook,Aves,Strigiformes,Strigidae,Hawk-owls,Ninox,boobook,boobook,Terrestrial,Birds,,Least Concern,Near Threatened,Near Threatened,Victoria,Central Victorian Uplands,-37.03961,145.8889,,190580,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,2,2,1.0,0.0,1,5,,,2,No known management,Unknown,,0,1,23_1 1 190580 u242a,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
18260,Stagonopleura_guttata,652,u652,Diamond Firetail,Aves,Passeriformes,Estrildidae,Waxbills,Stagonopleura,guttata,,Terrestrial,Birds,Vulnerable,Vulnerable,Vulnerable,Vulnerable,Victoria,Central Victorian Uplands,-37.03961,145.8889,,992,23,AUS-Birds-BLA,,1,Sample: Occupancy (# presences/# surveys),1,2ha 20 minute search,Reporting rate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,14,14,1.0,0.0,1,5,,,3,No known management,Unknown,,0,1,23_1 1 992 u652,0,"BLA (2025). Birdata import 2023. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
